id,title,status,created,updated,tags,date_start,date_end,date_precision,calendar,evidence_category,confidence,summary,source_id,chapter,page,kindle_location,screenshot_file,people,events,places,organizations,themes,related_fact_cards,notes
TIME_MEXEMP_0032,1858年冬、MaximilianはCarlotaをBelgiumへ送った,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1858-winter,,season,Gregorian,historical_fact,probable,MaximilianはCarlotaの安全を考え、1858年冬に彼女をBelgiumへ送った。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 56/400,No.735/7062,スクリーンショット 2026-05-31 13.05.33.png,Ferdinand Maximilian;Carlota,Carlota sent to Belgium,Lombardy-Venetia;Belgium,Habsburg monarchy;Belgian monarchy,political_crisis;marital_separation,FACT_MEXEMP_0148,Creative use: 政治危機と夫婦分離を重ねる場面に使える。 出発日・滞在地・理由の詳細は要確認。 Verification needed: yes.
TIME_MEXEMP_0033,1859年4月19日、MaximilianはLombardy-Venetiaの職を解かれた,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1859-04-19,,day,Gregorian,historical_fact,probable,Franz JosephはMaximilianをLombardy-Venetiaの職から外し、軍人総督を立てたとされる。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 56/400,No.735/7062,スクリーンショット 2026-05-31 13.05.33.png,Ferdinand Maximilian;Franz Joseph,Maximilian dismissal,Lombardy-Venetia;Vienna,Habsburg monarchy,imperial_family_conflict;political_marginalization,FACT_MEXEMP_0151,Creative use: Maximilianの欧州政治上の挫折として重要。 制度上の正式名称・官職名・辞令・後任者を要確認。 Verification needed: yes.
TIME_MEXEMP_0034,1859年4月、AustriaはPiedmont・Franceとの戦争に入ったとされる,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1859-04,,month,Gregorian,historical_fact,uncertain,Maximilian解任直後、AustriaはPiedmontおよびFranceとの戦争に入ったとShawcrossは説明している。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 56/400,No.735/7062,スクリーンショット 2026-05-31 13.05.33.png,Franz Joseph;Napoleon III,Second Italian War of Independence,Austria;Piedmont;France;Lombardy-Venetia,Austrian Empire;French Empire;Piedmontese government,war;Italian_unification;Habsburg_decline,FACT_MEXEMP_0152;FACT_MEXEMP_0153;FACT_MEXEMP_0154,Creative use: 解任と国際戦争を連続させる構成に使える。 「二日後」という叙述と実際の開戦日、開戦経緯を照合する必要あり。 Verification needed: yes.
TIME_MEXEMP_0035,1859年、MagentaとSolferinoの敗北がHabsburg衰退を印象づけた,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1859,,year,Gregorian,historical_fact,probable,French forcesはMagentaでHabsburg軍を破り、MaximilianはSolferinoで兄Franz Josephの敗北を目撃したとされる。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 56/400,No.735/7062,スクリーンショット 2026-05-31 13.05.33.png,Ferdinand Maximilian;Franz Joseph;Napoleon III,Battle of Magenta;Battle of Solferino;Loss of Lombardy,Magenta;Solferino;Lombardy;Italy,Habsburg army;French army,military_defeat;Habsburg_decline;political_disillusion,FACT_MEXEMP_0155;FACT_MEXEMP_0156;FACT_MEXEMP_0157;FACT_MEXEMP_0158,Creative use: MaximilianがHabsburg衰退を目撃する場面として使える。 Magenta・Solferinoの戦闘日、Maximilianの到着時点、心理的影響の典拠を要確認。 Verification needed: yes.
TIME_MEXEMP_0036,1859年後、MaximilianはBrazilへ赴きNew Worldへの関心を深めた,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,after-1859,,relative_period,Gregorian,author_interpretation,uncertain,Habsburg敗北後、Maximilianは数か月Brazilへ赴き、New Worldへの関心とEuropeへの幻滅を深めたとShawcrossは描く。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,Kindle PC 56/400,No.735/7062,スクリーンショット 2026-05-31 13.05.33.png,Ferdinand Maximilian,Maximilian Brazil journey,Brazil;Latin America;Europe;Miramar,Habsburg monarchy,New_World_imagination;disillusionment;travel,FACT_MEXEMP_0159;FACT_MEXEMP_0160;FACT_MEXEMP_0161;FACT_MEXEMP_0175,Creative use: Mexico帝位受諾への心理的前段階として使える。 Brazil旅行の正確な時期・旅程・旅行記、Ferdinand and Isabellaへの言及、奴隷制批判の原典を要確認。 Verification needed: yes.
TIME_MEXEMP_0037,1850年代後半、Maximilianは海軍・文化・科学分野で活動した,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1850s-late,,period,Gregorian,historical_fact,probable,Maximilianは博物館設立、芸術支援、科学振興、Novara号世界周航などを通じて、海軍・文化・科学分野で活動したとShawcrossは整理している。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,59/400,No.773/7062,スクリーンショット 2026-05-31 13.05.38.png,Ferdinand Maximilian,Novara circumnavigation,Austria,Austrian Navy,navy;arts;science;leadership,FACT_MEXEMP_0177;FACT_MEXEMP_0179;FACT_MEXEMP_0180,Creative use: Mexico帝位以前の実績として使える。 Verification needed: yes.
TIME_MEXEMP_0038,1860年、CarlotaはMaximilianの高位復帰への期待を手紙に書いた,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1860,,year,Gregorian,primary_testimony,probable,Carlotaは近しい人物への手紙で、Maximilianが再び高い地位に置かれる日が来るという期待を述べたとされる。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,59/400,No.773/7062,スクリーンショット 2026-05-31 13.05.38.png,Carlota;Ferdinand Maximilian,Carlota correspondence,,,ambition;dynastic expectation,FACT_MEXEMP_0182;FACT_MEXEMP_0183,Creative use: Carlotaの野心・期待を示す時点。 Verification needed: yes.
TIME_MEXEMP_0039,1861年、Miramarが完成しMaximilianは大きな事業を失ったとされる,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1861,,year,Gregorian,historical_fact,probable,Miramarが完成し、Shawcrossはその後Maximilianが大きな事業を失ったと説明している。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,59/400,No.773/7062,スクリーンショット 2026-05-31 13.05.38.png,Ferdinand Maximilian;Carlota,Completion of Miramar,Miramar,,purposelessness;residence;ambition,FACT_MEXEMP_0181;FACT_MEXEMP_0189,Creative use: Miramar生活の停滞を示す節目。 Verification needed: yes.
TIME_MEXEMP_0040,1861年秋、Gutiérrez de EstradaはMaximilianにMexico皇帝候補の将来を提示した,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1861-autumn,,season,Gregorian,author_interpretation,probable,José María Gutiérrez de EstradaがMaximilianにMexico皇帝候補としての将来を提示したとShawcrossは叙述している。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,59/400,No.773/7062,スクリーンショット 2026-05-31 13.05.38.png,José María Gutiérrez de Estrada;Ferdinand Maximilian;Carlota,Mexican monarchist proposal,Mexico;Miramar,,Mexican monarchy;opportunity;ambition,FACT_MEXEMP_0190;FACT_MEXEMP_0191,Creative use: Mexico帝位構想の入口として使える。 Verification needed: yes.
TIME_MEXEMP_0041,1861年7月4日、Gutiérrez de EstradaはMetternichにMaximilian擁立を打診した,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1861-07-04,,day,Gregorian,primary_testimony,probable,Gutiérrez de EstradaはRichard Metternichに手紙を書き、MaximilianがMexico皇帝位を検討するかを尋ねた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,59/400,No.773/7062,スクリーンショット 2026-05-31 13.05.38.png,José María Gutiérrez de Estrada;Richard Metternich;Ferdinand Maximilian,Mexican monarchist proposal,Paris;Mexico,Austrian diplomacy,diplomacy;monarchy;candidate selection,FACT_MEXEMP_0192;FACT_MEXEMP_0193;FACT_MEXEMP_0194;FACT_MEXEMP_0195;FACT_MEXEMP_0196;FACT_MEXEMP_0197;FACT_MEXEMP_0198;FACT_MEXEMP_0199,Creative use: 外交文書上の擁立打診として使える。 Verification needed: yes.
TIME_MEXEMP_0042,1861年9月、Napoleon IIIはMexico君主制計画の条件作りを進めた,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1861-09,,month,Gregorian,author_interpretation,probable,Napoleon IIIはEugénieおよびJosé Manuel Hidalgo y Esnaurrizarとの会談後、Mexico君主制計画に有利な条件を整えようとしたとShawcrossは説明している。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS,59/400,No.773/7062,スクリーンショット 2026-05-31 13.05.38.png,Napoleon III;Eugénie;José Manuel Hidalgo y Esnaurrizar,French intervention planning in Mexico,France;Mexico,French Empire,foreign intervention;Mexican monarchy;French policy,FACT_MEXEMP_0200;FACT_MEXEMP_0201;FACT_MEXEMP_0202;FACT_MEXEMP_0203,Creative use: サロン政治と帝国政策の接続点として使える。 Verification needed: yes.
TIME_MEXEMP_0050,1861年10月31日、London Conventionが署名された,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1861-10-31,,exact,Gregorian,historical_fact,probable,"Britain, France, and Spain signed the Convention of London governing their joint intervention in Mexico.",SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS / section 3 FRENCH INVASION,Kindle PC 67/400,No.891/7062,スクリーンショット 2026-05-31 13.05.52.png,Lord John Russell;Napoleon III,Convention of London;Joint intervention in Mexico,London;Mexico;Britain;France;Spain,British government;French government;Spanish government,treaty;nonintervention;European intervention,FACT_MEXEMP_0266;FACT_MEXEMP_0269;FACT_MEXEMP_0270,Creative use: 共同干渉の公式な始点として年表に置ける。 Convention of London原文・署名日・非干渉条項の確認が必要。 Verification needed: yes.
TIME_MEXEMP_0051,1861年11月末までに三国の遠征部隊がメキシコへ向かった,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1861-11,,by_end_of_month,Gregorian,historical_fact,probable,"By the end of November 1861, Spanish, French, and British troops were sailing to Mexico as part of the joint intervention.",SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS / section 3 FRENCH INVASION,Kindle PC 67/400,No.891/7062,スクリーンショット 2026-05-31 13.05.52.png,Napoleon III;Lord John Russell,Joint intervention in Mexico,Mexico;Spain;France;Britain,Spanish forces;French forces;British forces,expeditionary force;military intervention,FACT_MEXEMP_0272;FACT_MEXEMP_0273,Creative use: 欧州遠征軍が実際に動き出す転換点として使える。 Spanish/French/British各兵力数と出航状況は軍事史料で確認が必要。 Verification needed: yes.
TIME_MEXEMP_0052,1861年11月末までにMetternichはメキシコ案件を楽観視していた,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1861-11,,by_end_of_month,Gregorian,primary_testimony,probable,"By the end of November 1861, Richard Metternich reported to Rechberg in a way that suggested he believed the Mexican affair was proceeding well.",SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,2 THE ARCHDUKE AND THE PRINCESS / section 3 FRENCH INVASION,Kindle PC 67/400,No.891/7062,スクリーンショット 2026-05-31 13.05.52.png,Richard Metternich;Rechberg;Napoleon III,Mexican monarchy project,France;Austria;Mexico,Austrian diplomacy;French diplomacy,diplomatic reporting;disinformation;Austrian perception,FACT_MEXEMP_0268;FACT_MEXEMP_0270;FACT_MEXEMP_0271,Creative use: フランス側の説明がオーストリア側を安心させた場面として使える。 MetternichからRechbergへの書簡の正確な日付・文面を要確認。 Verification needed: yes.
TIME_MEXEMP_0053,1862年1月9日、フランス軍がVeracruz港に到着した,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1862-01-09,,day,Gregorian,historical_fact,probable,フランス軍がVeracruz港に到着した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 3 FRENCH INVASION,Kindle PC 69/400,No.931/7062,スクリーンショット 2026-05-31 13.05.55.png,Jurien de La Gravière,French invasion of Mexico,Veracruz;Mexico,French expeditionary force,foreign intervention;military landing,FACT_MEXEMP_0283,Creative use: フランス軍の上陸・Veracruz描写の基準日。 Verification needed: yes.
TIME_MEXEMP_0054,1862年1月末、遠征軍は335人の病人を報告した,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1862-01,,month_end,Gregorian,historical_fact,probable,1月末時点で遠征軍は335人の病人を報告し、病人は総兵力の1割を超えた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 3 FRENCH INVASION,Kindle PC 69/400,No.931/7062,スクリーンショット 2026-05-31 13.05.55.png,,French invasion of Mexico,Veracruz,French expeditionary force,disease;military attrition;logistics,FACT_MEXEMP_0299,Creative use: 戦闘前から疫病で遠征軍が損耗する転換点。 Verification needed: yes.
TIME_MEXEMP_0055,1862年2月20日、SalignyがLa Soledad関連文書へ署名した,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1862-02-20,,day,Gregorian,historical_fact,probable,Dubois de SalignyがLa Soledad関連文書へ署名し、連合軍はJuárezをメキシコ共和国大統領として正式承認する形になった。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 3 FRENCH INVASION,Kindle PC 72/400ページ,No.973/7062,スクリーンショット 2026-05-31 13.05.59.png,Dubois de Saligny;Benito Juárez;Jurien de La Gravière,Preliminaries of La Soledad,La Soledad;Veracruz;Mexico,Allied forces;French Empire;Mexican Republic,diplomacy;republican legitimacy;foreign intervention,FACT_MEXEMP_0303;FACT_MEXEMP_0304,Creative use: フランス介入初期の逆説的外交結果として使える。 Verification needed: yes.
TIME_MEXEMP_0056,1862年1月14日、Napoleon IIIがMaximilianへ書簡を書いた,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1862-01-14,,day,Gregorian,primary_testimony,probable,Napoleon IIIがMaximilianに宛てて、メキシコ事業への参加を促す書簡を書いた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 3 FRENCH INVASION,Kindle PC 72/400ページ,No.973/7062,スクリーンショット 2026-05-31 13.05.59.png,Napoleon III;Maximilian,Maximilian succession negotiations,France;Miramar;Mexico,French Empire;House of Habsburg,dynastic diplomacy;persuasion;monarchy project,FACT_MEXEMP_0307;FACT_MEXEMP_0308;FACT_MEXEMP_0309,Creative use: Maximilianをおだてる外交文書として場面化できる。 Verification needed: yes.
TIME_MEXEMP_0057,1862年1月、Napoleon IIIがLorencez指揮下の増援を送った,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1862-01,,month,Gregorian,historical_fact,probable,"Napoleon IIIがLorencez指揮下の約4,500人の増援をメキシコへ派遣した。",SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 3 FRENCH INVASION,Kindle PC 72/400ページ,No.973/7062,スクリーンショット 2026-05-31 13.05.59.png,"Napoleon III;Charles Ferdinand Latrille, Comte de Lorencez",dispatch of French reinforcements;French intervention in Mexico,France;Mexico,French Empire;French expeditionary force,military escalation;intervention,FACT_MEXEMP_0311,Creative use: 介入の段階的拡大として使える。 Verification needed: yes.
TIME_MEXEMP_0058,1803年、Juan Nepomuceno Almonteが生まれた,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1803,,year,Gregorian,historical_fact,probable,Juan Nepomuceno Almonteが、José María Morelosの息子として生まれた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 3 FRENCH INVASION,Kindle PC 72/400ページ,No.973/7062,スクリーンショット 2026-05-31 13.05.59.png,Juan Nepomuceno Almonte;José María Morelos,Almonte birth,Mexico,Mexican independence movement,independence legacy;political lineage,FACT_MEXEMP_0314,Creative use: Almonteの出自説明に使える。 Verification needed: yes.
TIME_MEXEMP_0059,1815年、AlmonteはNew Orleansへ送られていた,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1815,,year,Gregorian,historical_fact,probable,Morelosが処刑される前、Almonteは安全のためNew Orleansへ送られていた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 3 FRENCH INVASION,Kindle PC 72/400ページ,No.973/7062,スクリーンショット 2026-05-31 13.05.59.png,José María Morelos;Juan Nepomuceno Almonte,execution of Morelos;Almonte exile,New Orleans;Mexico,Mexican independence movement,exile;political childhood;independence war,FACT_MEXEMP_0315,Creative use: Almonteの亡命経験の背景として使える。 Verification needed: yes.
TIME_MEXEMP_0060,1858〜1861年、Almonteは保守政府を支持し外交代表を務めた,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1858,1861,range,Gregorian,historical_fact,probable,Almonteは1858〜1861年の内戦中、保守政府を支持し、Miramónのフランス駐在外交代表を務めた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 3 FRENCH INVASION,Kindle PC 72/400ページ,No.973/7062,スクリーンショット 2026-05-31 13.05.59.png,Juan Nepomuceno Almonte;Miguel Miramón,Mexican civil war of 1858-1861,Mexico;France;Paris,Mexican Conservative government,conservative politics;diplomatic representation,FACT_MEXEMP_0316;FACT_MEXEMP_0317,Creative use: Almonteの保守派転向後の立場を示す。 Verification needed: yes.
TIME_MEXEMP_0061,1861年、Almonteはフランスでの外交職を失った,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1861,,year,Gregorian,historical_fact,probable,JuárezがMexico Cityを掌握した後、Almonteはフランスでの外交職を失った。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 3 FRENCH INVASION,Kindle PC 72/400ページ,No.973/7062,スクリーンショット 2026-05-31 13.05.59.png,Benito Juárez;Juan Nepomuceno Almonte,Juárez takes Mexico City;Almonte dismissal,Mexico City;Paris;France,Mexican Republic;Mexican Conservative government,conservative defeat;exile politics,FACT_MEXEMP_0317,Creative use: 敗北した保守派外交官が君主制工作へ向かう転換点。 Verification needed: yes.
TIME_MEXEMP_0062,1862年1月、Napoleon IIIがAlmonteをMiramarへ派遣した,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1862-01,,month,Gregorian,historical_fact,probable,Napoleon IIIがAlmonteをMiramarへ派遣し、Maximilianへの書簡を手渡しさせた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 3 FRENCH INVASION,Kindle PC 72/400ページ,No.973/7062,スクリーンショット 2026-05-31 13.05.59.png,Napoleon III;Juan Nepomuceno Almonte;Maximilian,Almonte mission to Miramar;Maximilian succession negotiations,Paris;Miramar,French Empire;House of Habsburg;Mexican monarchists,diplomatic mission;monarchy project,FACT_MEXEMP_0319;FACT_MEXEMP_0320;FACT_MEXEMP_0321,Creative use: Miramarでの帝国構想場面の導入。 Verification needed: yes.
TIME_MEXEMP_0063,1862年1月16日、Gutiérrez de EstradaがNapoleon IIIと面会した,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1862-01-16,,day,Gregorian,historical_fact,probable,Gutiérrez de EstradaがMaximilianの取りなしを経てNapoleon IIIとの面会を認められた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 3 FRENCH INVASION,Kindle PC 72/400ページ,No.973/7062,スクリーンショット 2026-05-31 13.05.59.png,José María Gutiérrez de Estrada;Maximilian;Napoleon III;Empress Eugénie,Gutiérrez de Estrada audience with Napoleon III,France;Paris,French Empire;Mexican monarchists,monarchist lobbying;court politics;conservative politics,FACT_MEXEMP_0326;FACT_MEXEMP_0327,Creative use: メキシコ反動的君主派がフランス宮廷で評価されない場面。 Verification needed: yes.
TIME_MEXEMP_0075,1862年5月4日、Lorencezが翌日のPuebla強襲方針を取った,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1862-05-04,,day_inferred,Gregorian,historical_fact,probable,Amozoc占領後、LorencezはPueblaを包囲する時間と兵力がないと判断し、翌日にPueblaを強襲する方針を取った。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 3 FRENCH INVASION,Kindle PC 80/400ページ,No.1095/7062,スクリーンショット 2026-05-31 13.06.09.png,"Charles Ferdinand Latrille, Comte de Lorencez;Ignacio Zaragoza",Battle of Puebla;French intervention in Mexico,Amozoc;Puebla;Fort Guadalupe,French expeditionary force;Mexican republican forces,operational decision;assault;siege avoidance,FACT_MEXEMP_0392;FACT_MEXEMP_0393;FACT_MEXEMP_0396,Creative use: Puebla戦前夜の決断場面に使える。 Verification needed: yes.
TIME_MEXEMP_0076,1862年5月5日、Puebla守備側がフランス軍を迎え撃った,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1862-05-05,,day,Gregorian,historical_fact,probable,Puebla守備側は、欧州式の戦闘隊形で進軍するフランス軍を迎え撃ち、Zaragozaは砦への増援を急がせた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 3 FRENCH INVASION,Kindle PC 80/400ページ,No.1095/7062,スクリーンショット 2026-05-31 13.06.09.png,"Ignacio Zaragoza;Charles Ferdinand Latrille, Comte de Lorencez",Battle of Puebla,Puebla;Fort Guadalupe;Fort Loreto,French expeditionary force;Mexican republican forces,defensive preparation;battle formation;tactical surprise,FACT_MEXEMP_0397;FACT_MEXEMP_0398,Creative use: 戦闘開始直前の視覚的場面として使える。 Verification needed: yes.
TIME_MEXEMP_0077,1862年5月5日午後1時、フランス軍がGuadalupe砦へ波状攻撃を行った,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1862-05-05 13:00,,hour,Gregorian,historical_fact,probable,午後1時、フランス軍はGuadalupe砦へ波状攻撃を開始したが、メキシコ側の銃砲火とLoretoからの十字砲火に阻まれた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 3 FRENCH INVASION,Kindle PC 80/400ページ,No.1095/7062,スクリーンショット 2026-05-31 13.06.09.png,"Charles Ferdinand Latrille, Comte de Lorencez",Battle of Puebla,Fort Guadalupe;Fort Loreto;Puebla,French expeditionary force;Mexican republican forces,infantry assault;fortification;crossfire,FACT_MEXEMP_0401;FACT_MEXEMP_0402;FACT_MEXEMP_0403,Creative use: Puebla戦の中心戦闘場面として使える。 Verification needed: yes.
TIME_MEXEMP_0078,1862年5月5日、LorencezがPuebla攻撃を断念し退却を命じた,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1862-05-05,,day,Gregorian,historical_fact,probable,数時間の攻撃と雷雨・雹による戦場悪化の後、LorencezはPuebla攻撃を断念し、フランス軍に退却を命じた。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 3 FRENCH INVASION,Kindle PC 80/400ページ,No.1095/7062,スクリーンショット 2026-05-31 13.06.09.png,"Charles Ferdinand Latrille, Comte de Lorencez",Battle of Puebla;Cinco de Mayo,Puebla;Fort Guadalupe,French expeditionary force;Mexican republican forces,retreat;weather;French defeat,FACT_MEXEMP_0404;FACT_MEXEMP_0405,Creative use: 軍事的威信が崩れる転換点として使える。 Verification needed: yes.
TIME_MEXEMP_0079,1862年6月7日、EugénieがCarlotaへ楽観的な手紙を書いた,draft,2026-06-01,2026-06-01,timeline;chapter2;mexemp;shawcross,1862-06-07,,day,Gregorian,primary_testimony,probable,Puebla敗北をまだ知らないEugénieはCarlotaへ手紙を書き、Almonteの影響拡大とフランス軍のMexico City到着を楽観的に予想した。,SRC_SHAWCROSS_2022_LAST_EMPEROR_MEXICO,Chapter 2 THE ARCHDUKE AND THE PRINCESS / 3 FRENCH INVASION,Kindle PC 80/400ページ,No.1095/7062,スクリーンショット 2026-05-31 13.06.09.png,Empress Eugénie;Carlota;Juan Nepomuceno Almonte,Battle of Puebla;French intervention in Mexico,France;Mexico;Mexico City;Puebla,French imperial court;French expeditionary force,information delay;imperial optimism;correspondence,FACT_MEXEMP_0414;FACT_MEXEMP_0415;FACT_MEXEMP_0416;FACT_MEXEMP_0417,Creative use: 欧州宮廷の楽観と現地敗北の落差を描ける。 Verification needed: yes.
